

This is RAxML version 8.2.12 released by Alexandros Stamatakis on May 2018.

With greatly appreciated code contributions by:
Andre Aberer      (HITS)
Simon Berger      (HITS)
Alexey Kozlov     (HITS)
Kassian Kobert    (HITS)
David Dao         (KIT and HITS)
Sarah Lutteropp   (KIT and HITS)
Nick Pattengale   (Sandia)
Wayne Pfeiffer    (SDSC)
Akifumi S. Tanabe (NRIFS)
Charlie Taylor    (UF)


Alignment has 759 distinct alignment patterns

Proportion of gaps and completely undetermined characters in this alignment: 77.33%

RAxML rapid bootstrapping and subsequent ML search

Using 1 distinct models/data partitions with joint branch length optimization



Executing 500 rapid bootstrap inferences and thereafter a thorough ML search 

All free model parameters will be estimated by RAxML
GAMMA model of rate heterogeneity, ML estimate of alpha-parameter

GAMMA Model parameters will be estimated up to an accuracy of 0.1000000000 Log Likelihood units

Partition: 0
Alignment Patterns: 759
Name: No Name Provided
DataType: AA
Substitution Matrix: LG
Using fixed base frequencies




RAxML was called as follows:

raxmlHPC-PTHREADS -T 16 -s /jetstream2/scratch/main/jobs/72980228/inputs/dataset_3e205436-d90a-4eae-b7a1-e201dcf68d8c.dat -n galaxy -m PROTGAMMALG -p 12345 -N 500 -B 0.03 -c 25 -f a -K GTR -W 100 -x 12345 



Time for BS model parameter optimization 2.006609
Bootstrap[205]: Time 72.061865 seconds, bootstrap likelihood -131098.595984, best rearrangement setting 8
Bootstrap[206]: Time 119.420635 seconds, bootstrap likelihood -131226.423000, best rearrangement setting 15
Bootstrap[207]: Time 88.932217 seconds, bootstrap likelihood -124981.949528, best rearrangement setting 10
Bootstrap[208]: Time 116.284122 seconds, bootstrap likelihood -131043.251429, best rearrangement setting 15
Bootstrap[209]: Time 112.141691 seconds, bootstrap likelihood -140894.378960, best rearrangement setting 15
Bootstrap[210]: Time 78.709489 seconds, bootstrap likelihood -122178.872073, best rearrangement setting 8
Bootstrap[211]: Time 69.529261 seconds, bootstrap likelihood -140398.893620, best rearrangement setting 8
Bootstrap[212]: Time 45.451003 seconds, bootstrap likelihood -123807.402699, best rearrangement setting 5
Bootstrap[213]: Time 52.661905 seconds, bootstrap likelihood -124095.230405, best rearrangement setting 6
Bootstrap[214]: Time 96.551716 seconds, bootstrap likelihood -127789.578584, best rearrangement setting 13
Bootstrap[215]: Time 52.914220 seconds, bootstrap likelihood -128404.613997, best rearrangement setting 6
Bootstrap[216]: Time 102.932886 seconds, bootstrap likelihood -137652.703442, best rearrangement setting 13
Bootstrap[217]: Time 66.406105 seconds, bootstrap likelihood -140225.055994, best rearrangement setting 8
Bootstrap[218]: Time 103.649783 seconds, bootstrap likelihood -134343.297017, best rearrangement setting 12
Bootstrap[219]: Time 55.421601 seconds, bootstrap likelihood -128926.033880, best rearrangement setting 6
Bootstrap[220]: Time 71.045537 seconds, bootstrap likelihood -140047.858918, best rearrangement setting 8
Bootstrap[221]: Time 100.023693 seconds, bootstrap likelihood -135350.403684, best rearrangement setting 13
Bootstrap[222]: Time 54.800473 seconds, bootstrap likelihood -132032.297202, best rearrangement setting 6
Bootstrap[223]: Time 91.466546 seconds, bootstrap likelihood -121104.951802, best rearrangement setting 10
Bootstrap[224]: Time 100.855349 seconds, bootstrap likelihood -131671.718186, best rearrangement setting 11
Bootstrap[225]: Time 115.001767 seconds, bootstrap likelihood -134728.287203, best rearrangement setting 13
Bootstrap[226]: Time 68.166811 seconds, bootstrap likelihood -127890.641572, best rearrangement setting 7
Bootstrap[227]: Time 89.080345 seconds, bootstrap likelihood -128302.820382, best rearrangement setting 9
Bootstrap[228]: Time 118.949973 seconds, bootstrap likelihood -119437.665345, best rearrangement setting 13
Bootstrap[229]: Time 84.735747 seconds, bootstrap likelihood -121499.911206, best rearrangement setting 9
Bootstrap[230]: Time 128.564354 seconds, bootstrap likelihood -140042.217383, best rearrangement setting 15
Bootstrap[231]: Time 96.925217 seconds, bootstrap likelihood -124562.619061, best rearrangement setting 12
Bootstrap[232]: Time 105.727090 seconds, bootstrap likelihood -125881.156675, best rearrangement setting 15
Bootstrap[233]: Time 91.499629 seconds, bootstrap likelihood -115341.527856, best rearrangement setting 12
Bootstrap[234]: Time 55.696046 seconds, bootstrap likelihood -125107.194625, best rearrangement setting 6
Bootstrap[235]: Time 103.425070 seconds, bootstrap likelihood -134495.941293, best rearrangement setting 15
Bootstrap[236]: Time 81.801874 seconds, bootstrap likelihood -132480.795664, best rearrangement setting 9
Bootstrap[237]: Time 46.082164 seconds, bootstrap likelihood -130870.522522, best rearrangement setting 5
Bootstrap[238]: Time 98.946647 seconds, bootstrap likelihood -125510.127917, best rearrangement setting 11
Bootstrap[239]: Time 109.859279 seconds, bootstrap likelihood -120416.905297, best rearrangement setting 14
Bootstrap[240]: Time 114.693908 seconds, bootstrap likelihood -118847.010310, best rearrangement setting 13
Bootstrap[241]: Time 111.262815 seconds, bootstrap likelihood -151539.641490, best rearrangement setting 13
Bootstrap[242]: Time 81.962340 seconds, bootstrap likelihood -140732.711830, best rearrangement setting 9
Bootstrap[243]: Time 124.206474 seconds, bootstrap likelihood -129243.344240, best rearrangement setting 14
Bootstrap[244]: Time 48.584709 seconds, bootstrap likelihood -124104.617441, best rearrangement setting 5
Bootstrap[245]: Time 55.122664 seconds, bootstrap likelihood -126929.704078, best rearrangement setting 6
Bootstrap[246]: Time 49.197163 seconds, bootstrap likelihood -130584.854304, best rearrangement setting 5
Bootstrap[247]: Time 104.797227 seconds, bootstrap likelihood -131330.714622, best rearrangement setting 13
Bootstrap[248]: Time 89.743358 seconds, bootstrap likelihood -116925.373386, best rearrangement setting 10
Bootstrap[249]: Time 67.778947 seconds, bootstrap likelihood -125980.681959, best rearrangement setting 7
Bootstrap[250]: Time 71.023305 seconds, bootstrap likelihood -134307.830873, best rearrangement setting 7
Bootstrap[251]: Time 128.128029 seconds, bootstrap likelihood -134436.940584, best rearrangement setting 15
Bootstrap[252]: Time 58.535738 seconds, bootstrap likelihood -130026.211328, best rearrangement setting 6
Bootstrap[253]: Time 91.375356 seconds, bootstrap likelihood -133679.654644, best rearrangement setting 9
Bootstrap[254]: Time 84.078598 seconds, bootstrap likelihood -123747.655698, best rearrangement setting 9
Bootstrap[255]: Time 79.938635 seconds, bootstrap likelihood -136628.857160, best rearrangement setting 8
Bootstrap[256]: Time 122.711873 seconds, bootstrap likelihood -135972.185183, best rearrangement setting 15
Bootstrap[257]: Time 82.200430 seconds, bootstrap likelihood -137189.157012, best rearrangement setting 9
Bootstrap[258]: Time 108.122490 seconds, bootstrap likelihood -134830.418795, best rearrangement setting 11
Bootstrap[259]: Time 113.287595 seconds, bootstrap likelihood -134701.910298, best rearrangement setting 12
Bootstrap[260]: Time 61.121802 seconds, bootstrap likelihood -134856.209935, best rearrangement setting 6
Bootstrap[261]: Time 48.749634 seconds, bootstrap likelihood -135253.483353, best rearrangement setting 5
Bootstrap[262]: Time 90.481948 seconds, bootstrap likelihood -130864.393007, best rearrangement setting 10
Bootstrap[263]: Time 114.903982 seconds, bootstrap likelihood -131750.008438, best rearrangement setting 13
Bootstrap[264]: Time 99.805319 seconds, bootstrap likelihood -126692.818640, best rearrangement setting 11
Bootstrap[265]: Time 105.256702 seconds, bootstrap likelihood -131411.262169, best rearrangement setting 10
Bootstrap[266]: Time 65.402797 seconds, bootstrap likelihood -127858.756868, best rearrangement setting 7
Bootstrap[267]: Time 104.514793 seconds, bootstrap likelihood -123521.932064, best rearrangement setting 11
Bootstrap[268]: Time 112.199845 seconds, bootstrap likelihood -129012.103782, best rearrangement setting 12
Bootstrap[269]: Time 106.980199 seconds, bootstrap likelihood -128879.132872, best rearrangement setting 14
Bootstrap[270]: Time 57.490923 seconds, bootstrap likelihood -116917.616309, best rearrangement setting 6
Bootstrap[271]: Time 92.252994 seconds, bootstrap likelihood -140560.399806, best rearrangement setting 11
Bootstrap[272]: Time 45.691407 seconds, bootstrap likelihood -133587.878052, best rearrangement setting 5
Bootstrap[273]: Time 88.777908 seconds, bootstrap likelihood -126207.623333, best rearrangement setting 10
Bootstrap[274]: Time 73.543196 seconds, bootstrap likelihood -129190.525862, best rearrangement setting 9
Bootstrap[275]: Time 92.617971 seconds, bootstrap likelihood -149313.270678, best rearrangement setting 12
Bootstrap[276]: Time 80.496063 seconds, bootstrap likelihood -132547.525330, best rearrangement setting 10
Bootstrap[277]: Time 67.681853 seconds, bootstrap likelihood -131726.626133, best rearrangement setting 8
Bootstrap[278]: Time 102.018816 seconds, bootstrap likelihood -127717.385134, best rearrangement setting 14
Bootstrap[279]: Time 44.033403 seconds, bootstrap likelihood -130062.578629, best rearrangement setting 5
Bootstrap[280]: Time 67.415779 seconds, bootstrap likelihood -132163.445569, best rearrangement setting 7
Bootstrap[281]: Time 84.787195 seconds, bootstrap likelihood -124997.125225, best rearrangement setting 10
Bootstrap[282]: Time 104.807418 seconds, bootstrap likelihood -132155.479982, best rearrangement setting 12
Bootstrap[283]: Time 64.552745 seconds, bootstrap likelihood -124567.257307, best rearrangement setting 7
Bootstrap[284]: Time 43.670650 seconds, bootstrap likelihood -126652.169122, best rearrangement setting 5
Bootstrap[285]: Time 51.861237 seconds, bootstrap likelihood -128945.921193, best rearrangement setting 6
Bootstrap[286]: Time 123.726888 seconds, bootstrap likelihood -137476.566170, best rearrangement setting 15
Bootstrap[287]: Time 46.538498 seconds, bootstrap likelihood -125496.656996, best rearrangement setting 5
Bootstrap[288]: Time 99.793004 seconds, bootstrap likelihood -132944.152511, best rearrangement setting 13
Bootstrap[289]: Time 55.866583 seconds, bootstrap likelihood -136010.199135, best rearrangement setting 6
Bootstrap[290]: Time 67.690197 seconds, bootstrap likelihood -129511.777661, best rearrangement setting 7
Bootstrap[291]: Time 101.388095 seconds, bootstrap likelihood -132556.373411, best rearrangement setting 11
Bootstrap[292]: Time 56.306236 seconds, bootstrap likelihood -139883.396575, best rearrangement setting 6
Bootstrap[293]: Time 71.351540 seconds, bootstrap likelihood -131970.468316, best rearrangement setting 8
Bootstrap[294]: Time 90.091194 seconds, bootstrap likelihood -136250.893838, best rearrangement setting 12
Bootstrap[295]: Time 109.409774 seconds, bootstrap likelihood -127390.727733, best rearrangement setting 15
Bootstrap[296]: Time 112.251783 seconds, bootstrap likelihood -130179.801280, best rearrangement setting 14
Bootstrap[297]: Time 89.471770 seconds, bootstrap likelihood -138089.204964, best rearrangement setting 10
Bootstrap[298]: Time 104.156956 seconds, bootstrap likelihood -119618.642615, best rearrangement setting 13
Bootstrap[299]: Time 108.596952 seconds, bootstrap likelihood -139650.542930, best rearrangement setting 13
Bootstrap[300]: Time 110.770816 seconds, bootstrap likelihood -134219.742547, best rearrangement setting 11
Bootstrap[301]: Time 130.775748 seconds, bootstrap likelihood -135254.106714, best rearrangement setting 15
Bootstrap[302]: Time 110.419227 seconds, bootstrap likelihood -140451.885142, best rearrangement setting 13
Bootstrap[303]: Time 89.582863 seconds, bootstrap likelihood -122770.949100, best rearrangement setting 11
Bootstrap[304]: Time 76.872844 seconds, bootstrap likelihood -126061.439651, best rearrangement setting 9
Bootstrap[305]: Time 45.222526 seconds, bootstrap likelihood -133717.153135, best rearrangement setting 5
Bootstrap[306]: Time 111.045153 seconds, bootstrap likelihood -128973.640590, best rearrangement setting 12
Bootstrap[307]: Time 78.201629 seconds, bootstrap likelihood -132345.777915, best rearrangement setting 9
Bootstrap[308]: Time 86.167315 seconds, bootstrap likelihood -128862.751073, best rearrangement setting 11
Bootstrap[309]: Time 76.097039 seconds, bootstrap likelihood -137220.774706, best rearrangement setting 9
Bootstrap[310]: Time 65.200627 seconds, bootstrap likelihood -140950.344286, best rearrangement setting 7
Bootstrap[311]: Time 61.406521 seconds, bootstrap likelihood -127604.229789, best rearrangement setting 7
Bootstrap[312]: Time 74.697631 seconds, bootstrap likelihood -151212.713581, best rearrangement setting 8
Bootstrap[313]: Time 94.638491 seconds, bootstrap likelihood -133592.957543, best rearrangement setting 13
Bootstrap[314]: Time 68.382266 seconds, bootstrap likelihood -138753.104842, best rearrangement setting 8
Bootstrap[315]: Time 44.435073 seconds, bootstrap likelihood -129305.912299, best rearrangement setting 5
Bootstrap[316]: Time 92.275931 seconds, bootstrap likelihood -131028.800624, best rearrangement setting 10
Bootstrap[317]: Time 94.746369 seconds, bootstrap likelihood -139737.747920, best rearrangement setting 10
Bootstrap[318]: Time 109.386255 seconds, bootstrap likelihood -122319.793177, best rearrangement setting 14
Bootstrap[319]: Time 84.193366 seconds, bootstrap likelihood -119251.619581, best rearrangement setting 10
Bootstrap[320]: Time 124.781736 seconds, bootstrap likelihood -127316.509636, best rearrangement setting 13
Bootstrap[321]: Time 100.318679 seconds, bootstrap likelihood -124123.265473, best rearrangement setting 13
Bootstrap[322]: Time 103.019073 seconds, bootstrap likelihood -117982.770775, best rearrangement setting 13
Bootstrap[323]: Time 119.543974 seconds, bootstrap likelihood -137083.728623, best rearrangement setting 14
Bootstrap[324]: Time 102.239944 seconds, bootstrap likelihood -128408.204067, best rearrangement setting 12
Bootstrap[325]: Time 79.844811 seconds, bootstrap likelihood -141857.150854, best rearrangement setting 9
Bootstrap[326]: Time 69.839992 seconds, bootstrap likelihood -121821.936361, best rearrangement setting 8
Bootstrap[327]: Time 62.112483 seconds, bootstrap likelihood -130770.272840, best rearrangement setting 7
Bootstrap[328]: Time 77.418329 seconds, bootstrap likelihood -135456.128592, best rearrangement setting 9
Bootstrap[329]: Time 74.461028 seconds, bootstrap likelihood -132726.996833, best rearrangement setting 8
Bootstrap[330]: Time 72.466288 seconds, bootstrap likelihood -122220.390718, best rearrangement setting 8
Bootstrap[331]: Time 108.835017 seconds, bootstrap likelihood -132009.300662, best rearrangement setting 13
Bootstrap[332]: Time 46.355039 seconds, bootstrap likelihood -138863.031522, best rearrangement setting 5
Bootstrap[333]: Time 82.940558 seconds, bootstrap likelihood -123880.525615, best rearrangement setting 9
Bootstrap[334]: Time 86.369978 seconds, bootstrap likelihood -139318.922442, best rearrangement setting 11
Bootstrap[335]: Time 101.668722 seconds, bootstrap likelihood -121080.191317, best rearrangement setting 13
Bootstrap[336]: Time 100.930741 seconds, bootstrap likelihood -133169.853814, best rearrangement setting 14
Bootstrap[337]: Time 53.313976 seconds, bootstrap likelihood -125752.976061, best rearrangement setting 6
Bootstrap[338]: Time 60.880361 seconds, bootstrap likelihood -128813.504269, best rearrangement setting 7
Bootstrap[339]: Time 52.356520 seconds, bootstrap likelihood -131774.572644, best rearrangement setting 6
Bootstrap[340]: Time 128.269839 seconds, bootstrap likelihood -131729.477288, best rearrangement setting 15
Bootstrap[341]: Time 47.242010 seconds, bootstrap likelihood -129453.399813, best rearrangement setting 5
Bootstrap[342]: Time 101.830001 seconds, bootstrap likelihood -123865.388209, best rearrangement setting 13
Bootstrap[343]: Time 48.669234 seconds, bootstrap likelihood -124478.463394, best rearrangement setting 5
Bootstrap[344]: Time 102.564202 seconds, bootstrap likelihood -133960.900014, best rearrangement setting 12
Bootstrap[345]: Time 96.132277 seconds, bootstrap likelihood -110177.126277, best rearrangement setting 11
Bootstrap[346]: Time 54.801058 seconds, bootstrap likelihood -125570.122469, best rearrangement setting 6
Bootstrap[347]: Time 94.607342 seconds, bootstrap likelihood -132205.405256, best rearrangement setting 12
Bootstrap[348]: Time 45.738798 seconds, bootstrap likelihood -126208.375542, best rearrangement setting 5
Bootstrap[349]: Time 63.855239 seconds, bootstrap likelihood -140949.555257, best rearrangement setting 7
Bootstrap[350]: Time 56.117571 seconds, bootstrap likelihood -132295.219184, best rearrangement setting 6
Bootstrap[351]: Time 55.898089 seconds, bootstrap likelihood -132206.192986, best rearrangement setting 6
Bootstrap[352]: Time 62.103922 seconds, bootstrap likelihood -123567.272359, best rearrangement setting 7
Bootstrap[353]: Time 64.672535 seconds, bootstrap likelihood -133488.365800, best rearrangement setting 7
Bootstrap[354]: Time 92.705574 seconds, bootstrap likelihood -117297.808637, best rearrangement setting 11
Bootstrap[355]: Time 107.871930 seconds, bootstrap likelihood -144581.066619, best rearrangement setting 14
Bootstrap[356]: Time 117.477802 seconds, bootstrap likelihood -126134.967220, best rearrangement setting 15
Bootstrap[357]: Time 84.714345 seconds, bootstrap likelihood -129550.664567, best rearrangement setting 11
Bootstrap[358]: Time 104.497891 seconds, bootstrap likelihood -124876.445231, best rearrangement setting 14
Bootstrap[359]: Time 54.589420 seconds, bootstrap likelihood -125131.596595, best rearrangement setting 6
Bootstrap[360]: Time 56.666100 seconds, bootstrap likelihood -121510.715406, best rearrangement setting 6
Bootstrap[361]: Time 92.953196 seconds, bootstrap likelihood -131247.449999, best rearrangement setting 10
Bootstrap[362]: Time 76.211582 seconds, bootstrap likelihood -142482.531843, best rearrangement setting 8
Bootstrap[363]: Time 88.939242 seconds, bootstrap likelihood -137906.344062, best rearrangement setting 10
Bootstrap[364]: Time 80.394865 seconds, bootstrap likelihood -139550.049044, best rearrangement setting 9
Bootstrap[365]: Time 90.720215 seconds, bootstrap likelihood -126919.503397, best rearrangement setting 10
Bootstrap[366]: Time 69.903215 seconds, bootstrap likelihood -129867.956048, best rearrangement setting 8
Bootstrap[367]: Time 45.295287 seconds, bootstrap likelihood -135429.817897, best rearrangement setting 5
Bootstrap[368]: Time 92.155634 seconds, bootstrap likelihood -133924.644127, best rearrangement setting 11
Bootstrap[369]: Time 103.691095 seconds, bootstrap likelihood -133590.876189, best rearrangement setting 13
Bootstrap[370]: Time 119.206581 seconds, bootstrap likelihood -130214.865067, best rearrangement setting 13
Bootstrap[371]: Time 98.001250 seconds, bootstrap likelihood -135779.786033, best rearrangement setting 12
Bootstrap[372]: Time 85.500180 seconds, bootstrap likelihood -123190.061724, best rearrangement setting 10
Bootstrap[373]: Time 108.325845 seconds, bootstrap likelihood -124411.323764, best rearrangement setting 15
Bootstrap[374]: Time 45.550865 seconds, bootstrap likelihood -134164.947990, best rearrangement setting 5
Bootstrap[375]: Time 120.501354 seconds, bootstrap likelihood -122667.576203, best rearrangement setting 15
Bootstrap[376]: Time 63.506798 seconds, bootstrap likelihood -129940.250409, best rearrangement setting 7
Bootstrap[377]: Time 93.284296 seconds, bootstrap likelihood -127314.142516, best rearrangement setting 12
Bootstrap[378]: Time 116.069316 seconds, bootstrap likelihood -142017.012670, best rearrangement setting 13
Bootstrap[379]: Time 74.253956 seconds, bootstrap likelihood -131844.570761, best rearrangement setting 9
Bootstrap[380]: Time 96.127485 seconds, bootstrap likelihood -121513.492200, best rearrangement setting 10
Bootstrap[381]: Time 54.416398 seconds, bootstrap likelihood -133604.432984, best rearrangement setting 6
Bootstrap[382]: Time 74.065700 seconds, bootstrap likelihood -140311.601538, best rearrangement setting 8
Bootstrap[383]: Time 116.134515 seconds, bootstrap likelihood -131429.257994, best rearrangement setting 15
Bootstrap[384]: Time 84.005202 seconds, bootstrap likelihood -129906.372456, best rearrangement setting 10
Bootstrap[385]: Time 83.799268 seconds, bootstrap likelihood -144186.785157, best rearrangement setting 10
Bootstrap[386]: Time 117.984710 seconds, bootstrap likelihood -142179.537085, best rearrangement setting 15
Bootstrap[387]: Time 91.130984 seconds, bootstrap likelihood -135333.063313, best rearrangement setting 12
Bootstrap[388]: Time 81.067378 seconds, bootstrap likelihood -127613.340632, best rearrangement setting 10
Bootstrap[389]: Time 53.534358 seconds, bootstrap likelihood -122177.684586, best rearrangement setting 6
Bootstrap[390]: Time 127.073425 seconds, bootstrap likelihood -137037.832263, best rearrangement setting 14
Bootstrap[391]: Time 95.695777 seconds, bootstrap likelihood -127856.986858, best rearrangement setting 13
Bootstrap[392]: Time 60.501054 seconds, bootstrap likelihood -130450.657684, best rearrangement setting 7
Bootstrap[393]: Time 101.808809 seconds, bootstrap likelihood -134243.815578, best rearrangement setting 13
Bootstrap[394]: Time 117.224924 seconds, bootstrap likelihood -133744.837047, best rearrangement setting 15
Bootstrap[395]: Time 68.330173 seconds, bootstrap likelihood -128798.039443, best rearrangement setting 8
Bootstrap[396]: Time 58.500896 seconds, bootstrap likelihood -143095.705135, best rearrangement setting 7
Bootstrap[397]: Time 99.453314 seconds, bootstrap likelihood -132393.762675, best rearrangement setting 11
Bootstrap[398]: Time 95.765488 seconds, bootstrap likelihood -128077.034608, best rearrangement setting 11
Bootstrap[399]: Time 66.459468 seconds, bootstrap likelihood -129866.431464, best rearrangement setting 8
Bootstrap[400]: Time 46.354735 seconds, bootstrap likelihood -118983.524998, best rearrangement setting 5
Bootstrap[401]: Time 110.586902 seconds, bootstrap likelihood -108040.540696, best rearrangement setting 15
Bootstrap[402]: Time 43.437474 seconds, bootstrap likelihood -130466.299317, best rearrangement setting 5
Bootstrap[403]: Time 40.986374 seconds, bootstrap likelihood -131445.691987, best rearrangement setting 5
Bootstrap[404]: Time 52.081161 seconds, bootstrap likelihood -119789.210478, best rearrangement setting 6
Bootstrap[405]: Time 119.351198 seconds, bootstrap likelihood -124918.066629, best rearrangement setting 15
Bootstrap[406]: Time 78.378453 seconds, bootstrap likelihood -123219.982432, best rearrangement setting 9
Bootstrap[407]: Time 99.550483 seconds, bootstrap likelihood -140587.430276, best rearrangement setting 12
Bootstrap[408]: Time 79.400939 seconds, bootstrap likelihood -147990.683362, best rearrangement setting 9
Bootstrap[409]: Time 92.902426 seconds, bootstrap likelihood -131774.662350, best rearrangement setting 13
Bootstrap[410]: Time 123.271796 seconds, bootstrap likelihood -126069.147632, best rearrangement setting 15
Bootstrap[411]: Time 120.177980 seconds, bootstrap likelihood -122863.185221, best rearrangement setting 14
Bootstrap[412]: Time 63.451041 seconds, bootstrap likelihood -141363.810852, best rearrangement setting 7
Bootstrap[413]: Time 44.710247 seconds, bootstrap likelihood -134980.210117, best rearrangement setting 5
Bootstrap[414]: Time 54.722309 seconds, bootstrap likelihood -126313.106356, best rearrangement setting 6
Bootstrap[415]: Time 76.968413 seconds, bootstrap likelihood -137345.343762, best rearrangement setting 9
Bootstrap[416]: Time 54.073501 seconds, bootstrap likelihood -129067.094373, best rearrangement setting 6
Bootstrap[417]: Time 82.253829 seconds, bootstrap likelihood -132680.427772, best rearrangement setting 10
Bootstrap[418]: Time 122.472314 seconds, bootstrap likelihood -142624.056185, best rearrangement setting 15
Bootstrap[419]: Time 107.777662 seconds, bootstrap likelihood -119928.881883, best rearrangement setting 14
Bootstrap[420]: Time 49.072148 seconds, bootstrap likelihood -128930.657162, best rearrangement setting 5
Bootstrap[421]: Time 70.394827 seconds, bootstrap likelihood -128730.199089, best rearrangement setting 8
Bootstrap[422]: Time 79.815571 seconds, bootstrap likelihood -126537.998183, best rearrangement setting 9
Bootstrap[423]: Time 109.800920 seconds, bootstrap likelihood -133769.392776, best rearrangement setting 14
Bootstrap[424]: Time 71.001402 seconds, bootstrap likelihood -133192.229156, best rearrangement setting 8
Bootstrap[425]: Time 53.539397 seconds, bootstrap likelihood -113592.341901, best rearrangement setting 6
Bootstrap[426]: Time 63.399719 seconds, bootstrap likelihood -122740.695825, best rearrangement setting 7
Bootstrap[427]: Time 45.375505 seconds, bootstrap likelihood -127283.438790, best rearrangement setting 5
Bootstrap[428]: Time 76.917188 seconds, bootstrap likelihood -127138.240209, best rearrangement setting 9
Bootstrap[429]: Time 88.590182 seconds, bootstrap likelihood -126502.197685, best rearrangement setting 15
Bootstrap[430]: Time 119.617730 seconds, bootstrap likelihood -123849.573666, best rearrangement setting 14
Bootstrap[431]: Time 115.708352 seconds, bootstrap likelihood -125503.052714, best rearrangement setting 14
Bootstrap[432]: Time 75.310172 seconds, bootstrap likelihood -134148.059004, best rearrangement setting 8
Bootstrap[433]: Time 105.033772 seconds, bootstrap likelihood -119100.799230, best rearrangement setting 13
Bootstrap[434]: Time 91.610486 seconds, bootstrap likelihood -133268.436784, best rearrangement setting 11
Bootstrap[435]: Time 70.205237 seconds, bootstrap likelihood -130052.688480, best rearrangement setting 8
Bootstrap[436]: Time 102.204901 seconds, bootstrap likelihood -135148.729168, best rearrangement setting 11
Bootstrap[437]: Time 119.835490 seconds, bootstrap likelihood -144426.263682, best rearrangement setting 15
Bootstrap[438]: Time 111.071577 seconds, bootstrap likelihood -130354.213466, best rearrangement setting 15
Bootstrap[439]: Time 97.326947 seconds, bootstrap likelihood -126483.736239, best rearrangement setting 13
Bootstrap[440]: Time 104.049290 seconds, bootstrap likelihood -124289.361357, best rearrangement setting 15
Bootstrap[441]: Time 112.660734 seconds, bootstrap likelihood -123960.818702, best rearrangement setting 14
Bootstrap[442]: Time 52.690780 seconds, bootstrap likelihood -142743.107035, best rearrangement setting 6
Bootstrap[443]: Time 62.938970 seconds, bootstrap likelihood -133964.111667, best rearrangement setting 7
Bootstrap[444]: Time 116.226415 seconds, bootstrap likelihood -133423.581225, best rearrangement setting 13
Bootstrap[445]: Time 106.984805 seconds, bootstrap likelihood -134104.258672, best rearrangement setting 14
Bootstrap[446]: Time 97.127745 seconds, bootstrap likelihood -129889.578015, best rearrangement setting 13
Bootstrap[447]: Time 89.601025 seconds, bootstrap likelihood -115064.120678, best rearrangement setting 11
Bootstrap[448]: Time 69.529171 seconds, bootstrap likelihood -142994.064166, best rearrangement setting 8
Bootstrap[449]: Time 78.332503 seconds, bootstrap likelihood -127753.190750, best rearrangement setting 10
Bootstrap[450]: Time 79.951772 seconds, bootstrap likelihood -135471.286338, best rearrangement setting 9
Bootstrap[451]: Time 75.686172 seconds, bootstrap likelihood -133945.863851, best rearrangement setting 9
Bootstrap[452]: Time 110.503678 seconds, bootstrap likelihood -143595.126441, best rearrangement setting 14
Bootstrap[453]: Time 88.270612 seconds, bootstrap likelihood -117338.386964, best rearrangement setting 10
Bootstrap[454]: Time 96.823086 seconds, bootstrap likelihood -137456.976070, best rearrangement setting 12
Bootstrap[455]: Time 95.651267 seconds, bootstrap likelihood -128052.177175, best rearrangement setting 11
Bootstrap[456]: Time 62.076835 seconds, bootstrap likelihood -128930.484942, best rearrangement setting 7
Bootstrap[457]: Time 63.371945 seconds, bootstrap likelihood -119952.542127, best rearrangement setting 7
Bootstrap[458]: Time 101.133972 seconds, bootstrap likelihood -134775.177787, best rearrangement setting 15
Bootstrap[459]: Time 70.230161 seconds, bootstrap likelihood -129696.968989, best rearrangement setting 8
Bootstrap[460]: Time 60.755123 seconds, bootstrap likelihood -133942.177030, best rearrangement setting 6
Bootstrap[461]: Time 41.933023 seconds, bootstrap likelihood -129791.665756, best rearrangement setting 5
Bootstrap[462]: Time 69.588211 seconds, bootstrap likelihood -131935.591678, best rearrangement setting 8
Bootstrap[463]: Time 85.381789 seconds, bootstrap likelihood -121690.733556, best rearrangement setting 10
Bootstrap[464]: Time 79.071931 seconds, bootstrap likelihood -114483.886235, best rearrangement setting 9
Bootstrap[465]: Time 70.103524 seconds, bootstrap likelihood -128210.691270, best rearrangement setting 8
Bootstrap[466]: Time 93.762096 seconds, bootstrap likelihood -144927.364550, best rearrangement setting 11
Bootstrap[467]: Time 105.727733 seconds, bootstrap likelihood -140601.149154, best rearrangement setting 13
Bootstrap[468]: Time 81.932478 seconds, bootstrap likelihood -131422.498115, best rearrangement setting 10
Bootstrap[469]: Time 118.162947 seconds, bootstrap likelihood -125479.207356, best rearrangement setting 15
Bootstrap[470]: Time 95.387043 seconds, bootstrap likelihood -126289.621118, best rearrangement setting 10
Bootstrap[471]: Time 64.826958 seconds, bootstrap likelihood -141150.876380, best rearrangement setting 7
Bootstrap[472]: Time 111.409235 seconds, bootstrap likelihood -135187.161310, best rearrangement setting 14
Bootstrap[473]: Time 89.308487 seconds, bootstrap likelihood -141959.808975, best rearrangement setting 11
Bootstrap[474]: Time 80.480555 seconds, bootstrap likelihood -138160.668715, best rearrangement setting 10
Bootstrap[475]: Time 68.992818 seconds, bootstrap likelihood -144269.665941, best rearrangement setting 8
Bootstrap[476]: Time 98.864763 seconds, bootstrap likelihood -130339.337011, best rearrangement setting 15
